4.00122287984 3238588442.07 635597.821606
4.00366863921 3251482109.12 633333.094998
4.00611439858 3256451282.64 630346.219533
4.00856015795 3264370557.58 627604.250003
4.01100591731 3276557447.03 625243.129873
4.01345167668 3284122550.58 622549.530887
4.01589743605 3282258949.69 619029.099923
4.01834319542 3280162646.41 615543.611343
4.02078895479 3278261106.12 612046.678933
4.02323471416 3271565580.43 608083.806893
4.02568047353 3260646526.12 603854.701778
4.0281262329 3259612250.96 600605.251997
4.03057199227 3256552679.94 597228.305036
4.03301775163 3249809262.04 593480.276875
4.035463511 3244516853.4 589856.229477
4.03790927037 3234735172.5 585933.925028
4.04035502974 3231866407.04 582704.534898
4.04280078911 3226157924.51 579269.412038
4.04524654848 3220252206.06 575788.171811
4.04769230785 3223081542.56 573070.277282
4.05013806722 3229789176.95 570793.289455
4.05258382658 3236386734.02 568557.316576
4.05502958595 3247696688.28 566769.835941
4.05747534532 3245105366.38 563733.909369
4.05992110469 3244552253.58 560854.64317
4.06236686406 3238201439.23 557657.84305
4.06481262343 3233559765.69 555747.799421
4.0672583828 3235604920.1 554783.309261
4.06970414217 3247076692.2 554563.311779
4.07214990154 3246471865.8 553153.229279
4.0745956609 3254924299.24 551096.323304
4.07704142027 3256540047.15 547211.665308
4.07948717964 3248584678.49 542545.713526
4.08193293901 3240820626.36 537903.028669
4.08437869838 3241306837.27 534422.955266
4.08682445775 3228880778.15 530898.77601
4.08927021712 3218467207.53 527621.640214
4.09171597649 3218355639.18 525228.475068
4.09416173585 3219613512.18 522915.857261
4.09660749522 3217756717.28 520332.057129
4.09905325459 3223104597.74 518409.852424
4.10149901396 3219969690.29 515850.087695
4.10394477333 3223786118.6 513879.335909
4.1063905327 3223330726.02 511535.649494
4.10883629207 3220034056.48 508946.444551
4.11128205144 3224935085.37 507084.586796
4.11372781081 3233892224.03 505577.319283
4.11617357017 3226582280.36 502830.2224
4.11861932954 3223299613.18 500370.678117
4.12106508891 3217678281.16 497712.06856
4.12351084828 3203295800.1 494458.097638
4.12595660765 3201377510.45 492206.437759
4.12840236702 3204959870.11 490409.531021
4.13084812639 3201827428.36 488066.046549
4.13329388576 3191115412.5 485130.46266
4.13573964512 3188262154.46 482868.619926
4.13818540449 3177721703.76 480062.586145
4.14063116386 3159876422.84 7614125.79506
4.14307692323 3119006502.25 1780207.99619
4.1455226826 3099504186.19 1376327.32284
4.14796844197 3078912242.36 1202902.73826
4.15041420134 3063926106.67 1096475.2563
4.15285996071 3056764575.51 1025248.87487
4.15530572008 3051277385.34 968955.218278
4.15775147944 3044169402.68 922106.840787
4.16019723881 3039663612.23 884698.887532
4.16264299818 3034446601.31 852770.042421
4.16508875755 3030683130.33 824495.065265
4.16753451692 3027014730.02 798695.182974
4.16998027629 3026429311.2 776177.821419
4.17242603566 3026558372.53 757100.689923
4.17487179503 3022049269.8 739338.288464
4.17731755439 3013908301.97 720617.72759
4.17976331376 3003309225.41 705423.371902
4.18220907313 2995894471.36 691855.364452
4.1846548325 2984610304.33 678127.001201
4.18710059187 2980319848.22 665643.756481
4.18954635124 2978473244.46 655461.066958
4.19199211061 2977446251.91 644742.579669
4.19443786998 2975434853.63 635234.495144
4.19688362935 2973225488.18 626113.604649
4.19932938871 2968828373.94 616762.069415
4.20177514808 2962155055.06 607576.770126
4.20422090745 2955036882.56 599156.598526
4.20666666682 2947957772.25 589706.794413
4.20911242619 2945127192.31 581312.031145
4.21155818556 2941239676.93 573523.677291
4.21400394493 2937029042.21 566022.83277
4.2164497043 2927197878.15 557770.993608
4.21889546366 2919214517.24 551002.56839
4.22134122303 2915113441.48 544665.659495
4.2237869824 2907868377.73 538745.625894
4.22623274177 2903658694.78 532504.139258
4.22867850114 2904063268.42 526238.041456
4.23112426051 2906322601.32 521696.433056
4.23357001988 2904241684.99 516905.349469
4.23601577925 2904205116.58 511634.06657
4.23846153862 2902670648.75 506540.282184
4.24090729798 2908649222.39 503049.845005
4.24335305735 2906596807.06 497549.023252
4.24579881672 2898011851.92 491207.223447
4.24824457609 2886453554.27 485819.324565
4.25069033546 2881808567.28 481809.999553
4.25313609483 2884605802.29 477596.074249
4.2555818542 2887007157.95 473684.111924
4.25802761357 2891960491.66 470543.358828
4.26047337293 2892581370.95 466995.811135
4.2629191323 2888602047.44 462285.886347
4.26536489167 2885771432.97 458387.854254
4.26781065104 2883066822.18 454796.690167
4.27025641041 2882287318.61 451243.540126
4.27270216978 2887147751.88 447907.046255
4.27514792915 2884789580.89 444237.877937
4.27759368852 2872792748.84 439660.059035
4.28003944789 2869099024.45 435896.914453
4.28248520725 2866862330.14 431969.299877
4.28493096662 2862886233.37 428366.876704
4.28737672599 2865545632.89 425811.151824
4.28982248536 2862711283.03 421914.106762
4.29226824473 2855848845.56 418035.202583
4.2947140041 2856566181.08 415435.652237
4.29715976347 2859069180.07 412640.34479
4.29960552284 2849265652.46 408552.486933
4.3020512822 2851976000.54 406386.281833
4.30449704157 2851311650.93 403552.167395
4.30694280094 2845361672.51 400393.589488
4.30938856031 2844899895.97 397260.60587
4.31183431968 2855562153.52 395403.86204
4.31428007905 2857701870.01 392754.88617
4.31672583842 2862320068.2 390434.685046
4.31917159779 2861312419.13 387817.39078
4.32161735716 2859374399.49 385838.728321
4.32406311652 2856909247.51 383632.323588
4.32650887589 2853800940.16 381308.503336
4.32895463526 2847826113.03 378620.172986
4.33140039463 2844317961.79 376135.707392
4.333846154 2841731599.03 373759.65821
4.33629191337 2841466214.83 371587.250152
4.33873767274 2844748247.99 369598.793161
4.34118343211 2841586023.66 367388.794906
4.34362919147 2838524450.79 365158.637721
4.34607495084 2839766991.85 363120.965901
4.34852071021 2839375004.82 360929.71393
4.35096646958 2830376070.29 359413.405082
4.35341222895 2827905167.53 357658.384459
4.35585798832 2830758873.48 355746.839721
4.35830374769 2822971603.73 353273.34537
4.36074950706 2816955807.13 351090.131562
4.36319526643 2818056672.78 348195.954002
4.36564102579 2818792957.65 345832.905909
4.36808678516 2822175282.95 344122.18462
4.37053254453 2825801802.16 342360.604634
4.3729783039 2827551740.14 340741.508616
4.37542406327 2826999878.33 339146.583279
4.37786982264 2829500187.89 337574.647105
4.38031558201 2831511799.6 336021.110058
4.38276134138 2831602438.03 334393.430398
4.38520710074 2832960374.96 332687.669203
4.38765286011 2834544305.36 331036.720729
4.39009861948 2834897963.93 329475.699538
4.39254437885 2836744973.2 327920.010051
4.39499013822 2838897967.92 326300.831184
4.39743589759 2840351109.39 325032.908039
4.39988165696 2847195900.65 324105.361011
4.40232741633 2849193019.78 322663.643972
4.4047731757 2844200691.99 320766.491291
4.40721893506 2844158449.25 319381.330707
4.40966469443 2845206611.05 317654.68743
4.4121104538 2839443456.03 315323.206634
4.41455621317 2829988657.83 313101.472877
4.41700197254 2827198775.32 311611.926227
4.41944773191 2820541159.57 309638.745656
4.42189349128 2819799443.84 308191.944105
4.42433925065 2820920925.41 306854.06843
4.42678501001 2830408266.68 305928.910183
4.42923076938 2830300998.66 304394.488266
4.43167652875 2829441267.77 303105.08783
4.43412228812 2820565040.23 301230.904167
4.43656804749 2812585144.84 299373.391802
4.43901380686 2806501055.51 297741.162571
4.44145956623 2808564916.59 296465.553397
4.4439053256 2811340396.64 295157.252448
4.44635108497 2810541900.45 293919.714402
4.44879684433 2811730193.5 292829.274166
4.4512426037 2819779670.4 291860.289439
4.45368836307 2823127226.17 290803.074517
4.45613412244 2822851854.76 289648.20101
4.45857988181 2826116120.75 288647.440358
4.46102564118 2828116850.51 287432.785188
4.46347140055 2818818835.79 285861.641776
4.46591715992 2814837591.87 284503.395269
4.46836291928 2812122091.28 283252.850299
4.47080867865 2807966001.74 281877.6336
4.47325443802 2806062901.12 280705.50961
4.47570019739 2807572114.75 279949.168552
4.47814595676 2805912274.68 279013.947741
4.48059171613 2806647942.48 277982.404688
4.4830374755 2810706553.85 277090.20255
4.48548323487 2814272730.28 275999.33713
4.48792899424 2813391893.47 274477.526564
4.4903747536 2816066914.33 273293.352179
4.49282051297 2821392272.15 272366.024157
4.49526627234 2824788085.1 271398.56044
4.49771203171 2827859605.12 270616.499616
4.50015779108 2830838218.13 269777.069366
4.50260355045 2830199177.57 268777.452467
4.50504930982 2822460160.88 267433.765197
4.50749506919 2813892690.08 265993.899794
4.50994082856 2807099333.53 264574.179067
4.51238658792 2796838678.45 263030.849945
4.51483234729 2797402221.84 262102.403706
4.51727810666 2797046714.63 261121.470479
4.51972386603 2802111205.78 260664.766036
4.5221696254 2804960382.94 260104.105763
4.52461538477 2808115064.9 259604.181655
4.52706114414 2805586571.37 258737.706487
4.52950690351 2808442419.29 258088.632098
4.53195266287 2807229302.77 257237.795423
4.53439842224 2809792713.04 256404.568411
4.53684418161 2816314995.63 255704.263458
4.53928994098 2819322720.31 254667.915415
4.54173570035 2818825806.1 253360.312532
4.54418145972 2821088967.18 252096.350113
4.54662721909 2821841942.27 250760.319343
4.54907297846 2819866935.84 249520.994292
4.55151873783 2814895135.88 248500.271787
4.55396449719 2810822073.01 247540.222262
4.55641025656 2803323435.22 246361.233102
4.55885601593 2802460931.17 245409.798014
4.5613017753 2803630213.97 244493.682926
4.56374753467 2806559791.56 243773.591378
4.56619329404 2813877453.57 243326.583578
4.56863905341 2819142895.4 242860.548249
4.57108481278 2812485592.02 241805.533223
4.57353057214 2806171692.25 240794.9744
4.57597633151 2807449597.46 240058.249764
4.57842209088 2807329876.14 239145.237527
4.58086785025 2803342395.32 238116.507038
4.58331360962 2805340491.43 237386.518435
4.58575936899 2809366683.27 236740.942529
4.58820512836 2804744105.5 235688.064946
4.59065088773 2793862265.35 234440.28991
4.5930966471 2791454244.07 233567.751023
4.59554240646 2784139065.88 232507.810468
4.59798816583 2781952683.1 231633.008301
4.6004339252 2788836376.3 231054.995389
4.60287968457 2790588908.64 230290.288382
4.60532544394 2789194793.98 229523.320679
4.60777120331 2792803800.2 228863.89386
4.61021696268 2793318222.01 228071.937418
4.61266272205 2789251522.22 227247.669209
4.61510848141 2792984920.14 226799.949037
4.61755424078 2794577528.53 226184.257026
4.62000000015 2796217610.09 225593.205245
4.62244575952 2796995342.7 224986.036656
4.62489151889 2802067093.81 224478.279787
4.62733727826 2802577087.15 223738.617753
4.62978303763 2800408435.71 222869.779495
4.632228797 2801553216.68 222141.040243
4.63467455637 2803232949.96 221430.066037
4.63712031573 2798712393.09 220601.547797
4.6395660751 2800556075.97 220181.743977
4.64201183447 2796717650.35 912328.74578
4.64445759384 2783008037.21 562242.948621
4.64690335321 2773263117.95 489174.090381
4.64934911258 2763526229.13 449348.870635
4.65179487195 2753369165.3 422028.374905
4.65424063132 2749609404.0 403228.776647
4.65668639068 2744480244.68 386841.183307
4.65913215005 2741437480.23 372941.565617
4.66157790942 2742019087.88 361545.373934
4.66402366879 2739202631.05 352487.118473
4.66646942816 2735637921.73 345114.376547
4.66891518753 2740775563.06 339836.09195
4.6713609469 2744047593.57 334716.384049
4.67380670627 2743323662.7 329035.596896
4.67625246564 2741748452.45 323994.157136
4.678698225 2739158057.32 318591.806945
4.68114398437 2730538491.29 313606.69705
4.68358974374 2724515232.46 308283.055623
4.68603550311 2720067114.05 304169.453479
4.68848126248 2719414520.63 300438.000074
4.69092702185 2719136296.97 297423.680502
4.69337278122 2717150410.85 293650.672869
4.69581854059 2712096332.75 290159.364849
4.69826429995 2707676335.28 286611.941052
4.70071005932 2702308939.82 282795.727118
4.70315581869 2701960982.59 280041.426972
4.70560157806 2708386030.76 278144.219447
4.70804733743 2716127617.4 276397.626484
4.7104930968 2724088011.7 274730.993146
4.71293885617 2731562424.53 273481.726423
4.71538461554 2731061900.05 271117.783717
4.71783037491 2726235340.62 268616.681895
4.72027613427 2723053978.58 265975.917037
4.72272189364 2720686062.03 263468.850047
4.72516765301 2716173176.46 261174.196922
4.72761341238 2711893025.54 259074.52122
4.73005917175 2712354141.47 257189.007082
4.73250493112 2709084301.01 255427.36176
4.73495069049 2710454107.87 254066.145625
4.73739644986 2712233862.35 252179.068017
4.73984220922 2712320309.73 250579.856843
4.74228796859 2706593957.36 248904.664498
